Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Symbols,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,124.91,119.79,75.14,22.03,128.12,121.16,75.73,22.51,128.38,122.32,75.87,22.53,127.43,121.16,75.11,22.14,128.38,122.18,75.19,22.23,969800.00,386500.00,448400.00,685800.00
2021-06-23,124.70,119.02,75.19,22.25,127.90,120.38,75.78,22.73,128.30,121.21,75.91,22.81,127.61,119.65,74.70,22.49,128.30,121.07,75.78,22.55,925700.00,189400.00,692300.00,498700.00
2021-06-24,124.56,119.02,75.70,22.62,127.76,120.38,76.29,23.11,128.50,121.15,76.37,23.15,127.41,120.12,75.53,22.74,128.42,121.06,75.84,22.76,1218800.00,181500.00,465700.00,561100.00
2021-06-25,125.43,119.50,75.26,22.63,128.65,120.86,75.85,23.12,128.85,121.02,76.30,23.21,127.54,120.00,75.75,22.97,127.89,120.06,76.11,23.12,1200000.00,119300.00,542700.00,320300.00
2021-06-28,123.90,119.83,75.45,22.57,127.08,121.20,76.04,23.06,128.70,121.59,76.26,23.22,126.82,120.37,75.57,22.90,128.55,121.32,75.96,23.22,1166600.00,202000.00,464700.00,630800.00
2021-06-29,123.43,121.05,75.62,22.58,126.60,122.43,76.21,22.89,127.90,122.69,76.50,23.12,126.51,120.94,75.82,22.74,127.32,121.15,76.06,22.97,966800.00,223600.00,259500.00,267000.00
2021-06-30,123.88,121.74,75.70,22.44,127.06,123.13,76.29,22.75,127.35,123.17,76.55,22.93,126.13,122.38,75.63,22.69,126.26,122.44,76.33,22.79,1064900.00,351800.00,536500.00,300600.00
2021-07-02,123.91,121.88,76.54,22.48,127.09,123.27,77.14,22.79,128.69,123.83,77.36,22.94,126.97,122.96,76.55,22.66,128.22,123.46,76.63,22.84,1158000.00,182300.00,382500.00,259200.00
2021-07-05,124.13,121.73,76.13,22.76,127.32,123.12,76.72,23.07,127.63,123.98,77.10,23.08,126.84,122.71,76.53,22.77,127.21,123.13,77.10,22.77,914400.00,47300.00,118500.00,329300.00
2021-07-06,123.51,122.80,75.52,22.53,126.68,124.20,76.11,22.84,127.39,124.35,77.18,23.14,126.28,122.80,75.67,22.77,127.31,123.89,76.79,23.12,1164500.00,317300.00,338200.00,482200.00
2021-07-07,123.66,124.58,76.59,22.32,126.84,126.00,77.19,22.63,127.79,126.40,77.24,22.85,126.25,124.16,76.12,22.51,126.40,124.26,76.14,22.85,1188500.00,293900.00,396700.00,421400.00
2021-07-08,121.85,124.09,77.78,22.16,124.98,125.51,78.39,22.46,125.96,125.94,78.45,22.54,124.12,124.40,76.81,22.18,125.85,125.94,77.10,22.42,1528500.00,253900.00,597500.00,347800.00
2021-07-09,122.96,124.88,77.96,22.47,126.12,126.31,78.57,22.78,127.44,126.45,78.81,22.86,125.08,125.11,77.79,22.48,125.75,125.24,78.33,22.57,2860200.00,272600.00,406100.00,334900.00
2021-07-12,123.82,124.80,77.73,22.47,127.00,126.22,78.34,22.78,127.04,127.27,78.94,22.92,125.30,125.66,78.07,22.71,125.72,127.05,78.50,22.77,2625400.00,231000.00,188200.00,220000.00
2021-07-13,123.59,125.14,78.38,22.30,126.77,126.57,78.99,22.61,127.77,126.90,79.03,22.78,126.15,126.05,78.03,22.56,127.30,126.81,78.44,22.75,4051700.00,214700.00,340400.00,502500.00
2021-07-14,123.25,125.26,77.65,22.26,126.42,126.69,78.26,22.56,127.49,126.83,78.88,22.65,126.06,125.95,78.18,22.48,126.61,126.52,78.68,22.65,1617500.00,246300.00,289200.00,196000.00
2021-07-15,123.17,125.87,78.82,22.36,126.34,127.31,79.44,22.67,126.56,127.83,79.56,22.76,125.58,126.77,78.41,22.44,125.91,126.86,78.48,22.50,3155500.00,193300.00,401000.00,332600.00
2021-07-16,121.98,127.58,79.59,22.50,125.11,129.04,80.21,22.81,126.76,129.45,80.50,23.07,125.05,127.14,79.35,22.48,126.76,127.49,79.35,22.62,1585900.00,307600.00,290200.00,1028800.00
2021-07-19,119.30,126.86,79.88,21.90,122.37,128.31,80.50,22.20,124.04,129.63,80.72,22.62,121.83,127.01,79.56,22.15,124.00,129.49,80.08,22.50,1948200.00,353600.00,538900.00,557100.00
2021-07-20,120.05,128.58,79.67,22.39,123.14,130.05,80.29,22.70,124.11,130.83,80.88,22.75,121.76,128.58,80.15,22.12,122.35,128.78,80.44,22.27,1060000.00,282300.00,365000.00,378600.00
2021-07-21,121.01,128.71,78.63,22.72,124.12,130.18,79.24,23.03,124.75,130.67,80.33,23.06,123.55,129.76,79.07,22.71,124.00,130.44,80.33,22.81,1153100.00,287900.00,334800.00,370800.00
2021-07-22,120.49,128.77,78.68,22.49,123.59,130.24,79.29,22.80,124.18,130.92,79.73,23.01,122.75,130.05,78.91,22.75,123.90,130.08,79.16,23.00,1216700.00,169100.00,193000.00,297000.00
2021-07-23,121.35,129.88,79.63,22.43,124.47,131.36,80.25,22.74,125.46,131.73,80.28,23.02,123.85,130.49,79.19,22.73,123.85,130.72,79.45,22.86,4135100.00,278100.00,272700.00,281000.00
2021-07-26,122.19,128.88,80.22,22.35,125.33,130.35,80.85,22.66,125.40,131.36,80.88,22.83,124.00,129.45,79.80,22.64,124.01,131.36,80.25,22.67,5936100.00,229800.00,241500.00,329900.00
2021-07-27,122.26,130.04,80.98,22.26,125.40,131.52,81.61,22.56,126.28,131.82,81.84,22.70,124.35,130.04,80.84,22.47,124.76,130.83,81.34,22.58,5830300.00,208700.00,347500.00,331400.00
2021-07-28,122.37,129.28,81.80,22.14,125.51,130.76,82.44,22.44,125.93,131.90,82.93,22.63,124.65,130.72,81.02,22.35,125.56,131.16,81.02,22.53,1902700.00,171300.00,421000.00,216400.00
2021-07-29,122.98,129.96,83.22,22.46,126.14,131.44,83.87,22.77,126.56,131.75,84.27,22.81,125.59,130.26,82.28,22.42,125.87,130.26,82.33,22.52,2054900.00,219800.00,655200.00,266000.00
2021-07-30,121.46,130.71,83.75,22.44,123.53,132.20,84.40,22.75,125.48,132.37,84.47,23.02,122.96,131.26,83.21,22.63,124.75,131.26,83.95,22.63,5291800.00,256100.00,520900.00,494100.00
2021-08-03,122.17,130.50,85.42,22.85,124.26,131.99,86.09,23.16,124.90,133.02,86.50,23.24,123.06,131.37,84.44,22.68,123.69,132.87,84.44,22.80,7239600.00,245100.00,629700.00,591900.00
2021-08-04,121.91,131.24,85.67,22.69,123.99,132.74,86.34,23.00,124.92,133.15,87.15,23.38,123.57,131.86,85.93,22.98,123.58,132.47,86.50,23.15,2373200.00,222000.00,489600.00,279700.00
2021-08-05,123.36,138.53,84.82,22.83,125.47,140.11,85.48,23.14,125.50,141.16,87.14,23.28,124.07,135.50,85.35,22.92,124.44,136.19,86.49,23.01,2289000.00,753600.00,311000.00,332600.00
2021-08-06,124.33,139.13,85.13,22.96,126.45,140.72,85.79,23.27,126.88,140.94,85.99,23.58,125.60,138.14,85.32,23.21,125.77,139.15,85.33,23.21,1806600.00,475700.00,245500.00,377700.00
2021-08-09,124.41,138.05,85.13,23.13,126.54,139.63,85.79,23.45,126.70,140.69,86.05,23.48,125.70,139.48,85.60,23.10,125.91,140.15,85.66,23.34,1562900.00,322600.00,421500.00,392900.00
2021-08-10,125.77,140.01,85.48,24.20,127.92,141.61,86.15,24.53,128.00,142.76,86.56,24.68,126.38,139.34,85.74,23.52,126.43,139.34,85.74,23.54,2470700.00,389400.00,476300.00,1008600.00
2021-08-11,126.88,141.11,85.33,24.84,129.05,142.72,86.00,25.18,129.17,144.27,86.26,25.87,127.91,142.01,85.11,24.98,128.00,142.31,86.15,25.24,3428300.00,403400.00,565100.00,1116900.00
2021-08-12,126.96,141.10,86.29,24.66,129.13,142.71,86.96,25.00,129.35,143.03,87.18,25.26,128.35,141.57,85.70,24.77,129.22,142.80,85.94,25.26,1336200.00,227600.00,634400.00,379500.00
2021-08-13,126.57,141.86,86.21,24.19,128.73,143.48,86.88,24.52,129.74,143.85,87.54,24.98,128.49,142.76,86.60,24.36,129.19,143.00,86.60,24.94,1562800.00,170200.00,573200.00,405300.00
2021-08-16,125.84,143.80,86.53,24.45,127.99,145.44,87.21,24.78,128.73,145.51,87.46,24.90,127.43,143.00,86.76,24.35,128.26,143.63,86.93,24.35,1441700.00,287900.00,450900.00,550800.00
2021-08-17,125.36,144.11,86.90,23.91,127.50,145.75,87.58,24.24,127.80,146.49,87.79,24.73,126.52,144.90,87.00,24.10,127.58,145.51,87.21,24.73,1303200.00,678300.00,674300.00,428600.00
2021-08-18,126.00,141.78,87.09,23.79,128.15,142.90,87.77,24.12,128.75,145.37,88.23,24.37,127.08,142.68,86.98,24.03,127.68,145.37,87.36,24.27,3375600.00,343300.00,947400.00,291500.00
2021-08-19,124.66,143.56,88.34,23.75,126.79,144.69,89.03,24.07,127.76,145.16,89.23,24.16,126.45,142.66,87.28,23.76,127.50,142.68,87.32,24.03,1456600.00,315700.00,716300.00,503300.00
2021-08-20,125.76,145.17,88.27,23.95,127.91,146.31,88.96,24.28,128.06,146.95,89.63,24.33,126.56,144.82,88.65,24.03,126.85,145.02,88.98,24.14,1094700.00,243500.00,613100.00,228900.00
2021-08-23,126.56,144.04,88.21,23.91,128.72,145.17,88.90,24.24,129.13,146.08,89.07,24.34,128.09,144.84,88.18,24.15,128.20,145.70,88.91,24.33,2173600.00,310000.00,401400.00,242000.00
2021-08-24,128.67,142.58,88.11,24.14,130.87,143.70,88.80,24.47,131.10,145.17,89.00,24.56,128.82,143.51,88.18,24.09,129.35,145.17,88.50,24.30,1781100.00,236200.00,377000.00,284700.00
2021-08-25,128.52,143.05,88.31,24.32,130.72,144.18,89.00,24.65,132.35,144.51,89.05,24.78,130.60,143.33,88.39,24.36,131.26,143.58,88.80,24.50,2881000.00,311400.00,298700.00,314100.00
2021-08-26,125.53,143.84,88.06,24.24,127.67,144.97,88.75,24.57,131.00,145.92,88.97,24.64,127.59,144.51,88.32,24.25,130.95,144.51,88.77,24.64,2105100.00,250900.00,322900.00,239000.00
2021-08-27,124.81,144.37,87.44,24.22,126.94,145.51,88.12,24.55,128.01,146.33,88.97,24.71,126.24,144.97,88.01,24.54,127.80,145.20,88.65,24.56,2341300.00,262600.00,379900.00,175900.00
2021-08-30,123.80,145.31,88.21,24.06,125.91,146.45,88.90,24.39,126.80,147.05,89.04,24.60,125.85,145.10,87.65,24.38,126.79,145.46,88.03,24.60,1547600.00,194300.00,222800.00,188600.00
2021-08-31,123.45,146.27,88.20,24.16,125.56,147.42,88.89,24.49,127.63,148.93,89.65,24.62,125.52,146.90,88.66,24.29,126.00,146.98,88.80,24.47,1875100.00,475900.00,892800.00,807200.00
2021-09-01,124.88,149.13,88.42,24.50,127.01,150.30,89.11,24.84,127.51,150.97,89.59,24.88,125.84,147.36,88.80,24.49,125.91,147.36,89.00,24.54,1366500.00,449700.00,640600.00,222700.00
2021-09-02,125.66,148.72,88.88,24.52,127.81,149.89,89.57,24.86,128.17,151.64,90.22,24.93,126.76,149.88,89.14,24.71,127.33,150.83,89.25,24.86,989100.00,462800.00,343400.00,829100.00
2021-09-03,125.58,147.65,89.11,24.44,127.73,148.81,89.81,24.77,127.96,149.43,89.91,24.84,127.04,148.25,89.00,24.72,127.85,148.26,89.60,24.77,1100600.00,390600.00,263300.00,401500.00
2021-09-07,126.34,147.83,89.09,24.56,128.50,148.99,89.79,24.90,129.37,149.66,90.10,24.99,128.18,148.63,89.29,24.70,128.37,149.60,89.74,24.70,1121800.00,349200.00,551400.00,556000.00
2021-09-08,126.28,149.99,91.11,24.55,128.44,151.17,91.82,24.89,129.14,151.76,92.00,24.98,127.70,148.81,89.73,24.67,128.24,148.93,89.82,24.75,807100.00,339500.00,649700.00,642500.00
2021-09-09,126.12,148.76,90.58,24.70,128.27,149.93,91.29,25.04,128.72,151.24,92.00,25.22,127.93,149.61,90.17,24.76,128.06,151.24,91.85,24.76,1330800.00,378600.00,998600.00,793200.00
2021-09-10,125.71,149.20,90.02,24.76,127.86,150.37,90.72,25.10,128.90,150.83,91.61,25.29,127.77,149.56,90.49,24.96,128.68,149.56,91.18,25.09,1494500.00,365000.00,521700.00,692700.00
2021-09-13,126.63,149.56,88.05,25.09,128.79,150.74,88.74,25.43,129.18,152.03,91.34,25.59,127.97,150.44,88.61,25.08,128.36,150.87,90.78,25.08,1292300.00,298700.00,743500.00,599400.00
2021-09-14,125.34,149.18,87.31,25.74,127.48,150.35,87.63,26.09,129.51,151.73,88.78,26.45,127.48,150.25,87.55,25.43,128.50,150.87,88.10,25.51,1320300.00,230800.00,498900.00,738900.00
2021-09-15,126.22,149.07,87.41,26.01,128.38,150.24,87.73,26.37,128.61,150.72,87.99,26.41,127.07,149.28,86.81,25.88,127.52,150.45,87.57,26.23,1332800.00,276800.00,466600.00,539200.00
2021-09-16,126.64,148.53,87.11,26.44,128.80,149.70,87.43,26.80,129.33,150.64,88.04,26.84,127.93,149.58,87.32,26.27,128.60,150.15,87.85,26.31,1118100.00,211700.00,280300.00,722700.00
2021-09-17,125.70,148.15,85.33,26.60,127.85,149.32,85.64,26.96,129.14,150.62,87.66,26.99,127.67,148.49,85.37,26.61,128.19,148.63,87.03,26.61,3870500.00,1158000.00,1758400.00,1072500.00
2021-09-20,123.01,147.00,85.17,25.52,125.11,148.16,85.48,25.87,126.50,149.04,85.90,26.75,123.85,146.72,84.61,25.41,126.50,148.80,84.90,26.67,1631900.00,467400.00,368100.00,783300.00
2021-09-21,123.20,147.85,86.06,25.69,125.30,149.01,86.38,26.04,126.39,150.42,86.59,26.20,125.19,148.33,85.52,25.82,125.96,148.33,85.62,26.00,1499200.00,279200.00,352100.00,472300.00
2021-09-22,124.42,147.42,85.85,25.64,126.55,148.58,86.16,25.99,127.14,149.70,86.98,26.23,125.97,148.39,85.75,25.70,126.26,149.00,86.38,26.09,958200.00,233400.00,409600.00,456200.00
2021-09-23,126.21,142.77,84.89,25.71,128.37,143.89,85.20,26.06,128.49,149.50,86.68,26.27,126.84,143.51,85.09,25.91,126.89,148.59,86.06,26.15,1141600.00,625000.00,317300.00,347700.00
2021-09-24,126.30,144.47,85.04,25.96,128.46,145.61,85.35,26.32,128.93,145.71,85.55,26.56,127.84,143.28,84.83,26.01,127.87,143.40,85.06,26.01,799400.00,304900.00,347100.00,356900.00
2021-09-27,127.26,141.89,84.22,26.00,129.43,143.01,84.53,26.36,129.71,145.27,85.42,26.58,128.81,141.57,84.29,26.24,129.00,145.27,85.42,26.27,1133500.00,495600.00,331600.00,348100.00
2021-09-28,125.94,140.33,83.57,25.63,128.09,141.43,83.88,25.80,129.50,142.96,84.13,26.15,127.99,141.16,83.32,25.65,129.49,141.79,84.01,26.15,1109700.00,351100.00,316600.00,368600.00
2021-09-29,126.19,140.45,85.35,25.71,128.35,141.55,85.66,25.88,129.08,143.05,87.47,25.96,128.15,141.47,84.51,25.55,128.56,142.55,84.75,25.77,1161700.00,277100.00,598000.00,228800.00
2021-09-30,124.33,138.96,86.60,25.54,126.45,140.05,86.92,25.71,128.88,142.59,87.25,26.10,126.14,139.92,85.87,25.62,128.54,141.55,85.87,25.80,1566500.00,304800.00,569300.00,412400.00
2021-10-01,125.17,138.18,86.13,25.65,127.31,139.27,86.45,25.82,127.99,140.64,87.39,25.91,125.69,138.16,85.70,25.41,126.58,140.34,87.28,25.78,1163700.00,406000.00,314500.00,284600.00
2021-10-04,125.06,136.63,87.29,25.21,127.20,137.70,87.61,25.38,128.35,139.00,87.86,25.83,126.46,136.25,86.00,25.05,127.10,138.12,86.20,25.71,1606300.00,434900.00,530700.00,508700.00
2021-10-05,126.83,137.83,89.03,25.41,129.00,138.91,89.36,25.58,129.23,139.42,89.50,25.68,127.21,137.50,87.14,25.26,127.80,138.02,87.86,25.43,1461700.00,275500.00,844800.00,402600.00
2021-10-06,126.31,139.60,90.27,25.19,128.47,140.70,90.60,25.36,128.62,140.94,90.74,25.57,127.38,139.16,89.32,25.12,128.10,140.28,89.56,25.42,1144900.00,583000.00,1014600.00,417300.00
2021-10-07,127.76,141.38,90.42,25.59,129.94,142.49,90.75,25.76,130.09,143.88,91.63,25.82,129.13,141.50,90.58,25.43,129.23,141.50,90.58,25.45,1155000.00,395500.00,538300.00,1091700.00
2021-10-08,128.50,140.83,89.63,25.56,130.70,141.94,89.96,25.73,131.07,142.40,90.94,26.00,129.39,140.89,89.19,25.69,129.63,142.33,90.83,25.78,1024900.00,371700.00,428900.00,616000.00
2021-10-12,127.47,142.47,90.12,25.51,129.65,143.59,90.45,25.68,130.34,144.22,90.52,25.91,129.35,142.15,88.72,25.64,130.23,142.15,89.51,25.75,1910600.00,523200.00,776000.00,617400.00
2021-10-13,127.33,142.88,91.43,25.89,129.51,144.00,91.76,26.06,129.72,144.59,92.00,26.11,128.41,143.65,89.94,25.60,129.50,143.98,90.50,25.84,1733000.00,237000.00,1256400.00,679400.00
2021-10-14,128.50,143.70,90.96,26.32,130.70,144.83,91.29,26.50,130.82,145.46,92.00,26.53,129.58,144.13,90.96,26.16,130.10,144.63,92.00,26.16,1102900.00,225900.00,361400.00,448300.00
2021-10-15,130.45,143.01,91.82,26.57,132.68,144.13,92.16,26.75,132.88,145.14,92.18,26.91,131.25,144.04,90.80,26.55,131.33,144.98,91.07,26.55,2268100.00,270700.00,308900.00,398500.00
2021-10-18,130.41,144.24,92.72,26.68,132.64,145.37,93.06,26.86,132.92,145.71,93.39,26.88,132.16,142.74,91.03,26.59,132.56,143.54,92.00,26.73,1678300.00,314300.00,305700.00,316100.00
2021-10-19,131.13,144.46,91.70,27.62,133.37,145.60,92.04,27.81,133.37,146.32,93.26,27.93,132.38,145.29,91.60,26.93,133.00,145.60,93.12,26.93,1596200.00,197200.00,346200.00,594300.00
2021-10-20,132.45,144.34,91.26,27.71,134.71,145.48,91.59,27.90,134.75,146.27,92.57,27.99,132.83,144.60,91.28,27.71,133.10,145.57,91.61,27.85,3778600.00,200100.00,356700.00,321500.00
2021-10-21,132.66,145.59,92.98,28.04,134.93,146.74,93.32,28.23,135.65,147.63,93.75,28.30,134.33,145.34,91.60,27.76,134.50,145.34,91.60,27.90,4126100.00,230500.00,327200.00,614100.00
2021-10-22,133.19,145.92,93.67,27.91,135.47,147.07,94.01,28.10,136.04,148.01,94.18,28.39,134.24,145.75,92.99,28.06,134.89,145.76,93.37,28.23,4522000.00,341000.00,217800.00,306500.00
2021-10-25,134.95,146.24,94.56,27.66,137.26,147.39,94.91,27.85,137.43,148.04,95.44,28.21,135.32,146.45,93.70,27.82,135.88,146.99,94.11,28.10,5827500.00,338200.00,491600.00,478600.00
2021-10-26,135.57,145.64,94.45,28.17,137.89,146.79,94.80,28.36,138.23,147.95,95.49,28.57,137.00,146.76,94.49,28.04,137.40,147.63,95.28,28.25,5789800.00,297200.00,500700.00,505900.00
2021-10-27,134.86,144.99,92.66,27.75,137.16,146.13,93.00,27.94,138.00,147.76,94.89,28.41,137.03,145.40,92.38,27.77,138.00,147.07,94.58,28.41,2686000.00,289900.00,510500.00,241900.00
2021-10-28,136.24,145.69,92.68,28.33,138.57,146.84,93.02,28.52,138.67,148.07,93.58,28.56,137.27,145.77,92.63,27.92,137.27,145.82,92.88,27.92,3050200.00,273200.00,413900.00,317200.00
2021-10-29,133.13,147.71,92.74,28.03,134.37,148.87,93.08,28.22,137.98,149.49,93.78,28.58,134.23,146.46,92.95,28.17,137.09,146.93,93.04,28.49,5808500.00,645500.00,513100.00,574500.00
2021-11-01,134.30,145.64,92.85,28.05,135.55,146.79,93.19,28.24,135.85,148.78,93.59,28.53,134.37,144.64,92.32,28.00,134.50,147.47,93.20,28.36,2410700.00,603100.00,251800.00,373500.00
2021-11-02,135.36,145.19,94.58,28.87,136.62,146.33,94.93,29.06,137.12,151.56,94.99,29.11,135.07,146.15,93.10,28.25,135.58,150.10,93.28,28.25,2823300.00,478900.00,351900.00,689700.00
2021-11-03,135.77,141.94,93.63,29.29,137.03,143.06,93.97,29.49,137.55,148.13,95.28,29.52,136.07,142.78,93.92,28.98,136.52,148.10,94.88,29.04,1439100.00,565900.00,367500.00,496100.00
2021-11-04,136.07,147.01,95.32,29.46,137.34,148.17,95.67,29.66,137.50,149.46,95.81,29.77,135.96,143.35,93.90,29.23,137.50,143.35,93.90,29.40,3298900.00,628900.00,328600.00,418300.00
2021-11-05,136.42,145.77,95.02,29.45,137.69,146.92,95.37,29.65,138.60,149.44,95.99,29.76,137.40,146.77,95.16,29.28,137.59,148.59,95.66,29.53,2343500.00,367000.00,301100.00,338700.00
2021-11-08,137.75,148.50,95.51,29.63,139.03,149.67,95.86,29.83,139.28,149.98,95.98,30.22,137.76,147.21,94.83,29.55,138.20,147.27,95.37,29.90,2021900.00,519900.00,321700.00,590700.00
2021-11-09,138.12,148.87,96.63,29.76,139.40,150.04,96.98,29.96,139.54,150.22,97.51,30.38,138.16,148.24,96.16,29.65,139.00,149.67,96.31,29.72,1939300.00,276800.00,373800.00,711800.00
2021-11-10,137.71,149.23,97.30,29.73,138.99,150.40,97.66,29.93,139.55,150.92,97.99,30.25,138.82,148.92,96.66,29.73,139.00,149.33,96.94,29.91,2451700.00,229300.00,192200.00,285100.00
2021-11-11,138.79,149.06,98.07,29.97,140.08,150.23,98.43,30.17,140.44,151.19,98.51,30.88,139.02,149.61,97.19,29.29,139.02,151.06,97.59,29.99,713700.00,140200.00,242500.00,758600.00
2021-11-12,138.98,149.21,97.71,29.46,140.27,150.38,98.07,29.66,140.47,151.07,99.34,29.92,139.48,149.52,98.04,29.03,140.04,150.17,98.42,29.81,984500.00,192500.00,256300.00,966600.00
2021-11-15,138.96,149.36,98.00,29.46,140.25,150.53,98.36,29.66,140.95,151.13,98.93,29.83,140.01,150.20,98.02,28.84,140.25,150.44,98.29,29.61,2340500.00,230700.00,319600.00,902600.00
2021-11-16,138.49,150.95,97.94,29.61,139.78,152.14,98.30,29.81,140.44,152.94,99.11,29.89,139.39,150.91,98.14,29.40,139.83,151.00,98.30,29.63,1725500.00,354100.00,321900.00,411400.00
2021-11-17,137.90,151.25,96.73,29.47,139.18,151.93,97.08,29.67,140.22,152.10,98.69,30.00,138.30,150.77,96.86,29.55,139.53,152.05,98.69,29.86,1333700.00,283700.00,556600.00,328500.00
2021-11-18,137.57,153.24,97.93,29.47,138.85,153.93,98.29,29.67,139.29,154.93,98.52,29.82,138.51,152.05,95.79,29.58,139.05,152.38,96.80,29.81,1036200.00,347000.00,666300.00,174000.00
2021-11-19,136.62,155.31,97.64,29.67,137.89,156.01,98.00,29.87,138.28,156.34,98.93,29.90,136.61,153.21,97.83,29.43,137.76,153.21,98.25,29.58,1325400.00,376900.00,559700.00,261100.00
2021-11-22,137.33,153.29,95.66,30.20,138.61,153.98,96.01,30.40,139.43,156.46,98.22,30.57,137.74,153.71,95.80,29.63,138.20,156.44,98.00,30.00,2037800.00,297800.00,1006500.00,636500.00
2021-11-23,138.56,153.19,97.23,29.86,139.85,153.88,97.59,30.06,140.25,154.42,97.70,30.67,138.91,152.52,94.88,29.90,139.25,153.68,95.44,30.27,1157400.00,230200.00,853800.00,436900.00
2021-11-24,138.93,153.56,96.06,29.97,140.22,154.25,96.41,30.17,140.43,154.27,97.72,30.18,139.31,152.51,96.31,29.76,139.39,153.50,97.56,30.00,1448400.00,304900.00,817600.00,208500.00
2021-11-25,139.57,153.90,96.97,29.99,140.87,154.59,97.33,30.19,141.00,155.87,97.85,30.29,140.08,154.25,96.41,30.04,140.24,154.50,96.41,30.08,645400.00,108500.00,427900.00,68600.00
2021-11-26,136.66,153.60,96.09,29.19,137.93,154.29,96.44,29.39,138.48,155.48,98.10,29.88,136.68,152.88,96.40,29.12,138.10,153.96,97.20,29.60,1746800.00,300000.00,762700.00,267400.00
2021-11-29,135.75,155.30,96.51,29.11,137.01,156.00,96.86,29.31,139.38,156.62,97.87,29.71,136.91,153.59,96.52,29.30,138.99,154.82,96.66,29.50,1244300.00,387300.00,738100.00,369500.00
2021-11-30,131.81,152.17,95.95,27.97,133.04,152.85,96.30,28.16,136.53,156.00,97.70,29.08,132.83,152.41,95.58,27.31,136.50,156.00,97.70,29.08,4306100.00,1116600.00,1297900.00,1087600.00
2021-12-01,131.49,151.71,95.23,27.70,132.71,152.39,95.58,27.89,135.54,155.94,97.05,28.71,132.43,152.34,95.47,27.84,135.14,154.15,96.57,28.56,2021100.00,386400.00,361500.00,466700.00
2021-12-02,133.57,153.92,97.43,27.74,134.81,154.61,97.79,27.93,136.08,155.23,98.57,28.35,132.93,152.66,95.28,27.83,133.25,152.66,95.53,27.89,1704000.00,286400.00,547400.00,564500.00
2021-12-03,136.71,151.97,97.03,27.30,137.98,152.65,97.39,27.48,139.91,154.88,98.33,28.27,136.80,151.27,96.91,27.29,138.34,154.81,97.65,28.08,2735600.00,316500.00,274500.00,329000.00
2021-12-06,136.62,151.27,97.88,27.89,137.89,151.95,98.24,28.08,139.46,152.95,98.64,28.25,137.83,151.19,97.39,27.53,139.25,151.76,97.52,27.56,1860400.00,318900.00,257700.00,747800.00
2021-12-07,136.98,152.78,97.68,28.42,138.25,153.47,98.04,28.61,139.13,154.10,98.75,28.68,137.72,152.44,97.79,28.10,138.41,152.44,98.33,28.10,1095500.00,298800.00,421600.00,367900.00
2021-12-08,136.71,153.64,96.70,28.30,137.98,154.33,97.05,28.49,138.67,154.36,97.92,28.72,137.33,152.29,96.57,28.30,138.54,153.17,97.70,28.68,1045300.00,389500.00,677500.00,481200.00
2021-12-09,136.56,152.46,98.11,28.03,137.83,153.15,98.47,28.22,138.29,155.15,98.87,28.55,137.33,153.11,97.14,28.03,137.48,154.58,97.15,28.34,744400.00,245800.00,606700.00,541000.00
2021-12-10,137.45,152.86,98.85,27.57,138.73,153.55,99.21,27.76,138.80,154.37,99.77,28.51,137.87,152.97,98.42,27.69,138.25,153.70,98.63,28.31,972400.00,169400.00,563500.00,371600.00
2021-12-13,137.14,152.88,99.69,26.81,138.42,153.57,100.05,26.99,139.06,154.87,100.78,27.77,137.62,153.01,98.62,26.88,138.73,153.40,98.75,27.69,1871200.00,461600.00,745200.00,1083100.00
2021-12-14,137.34,150.77,100.86,26.20,138.62,151.45,100.86,26.38,139.83,153.84,101.03,26.83,137.85,150.73,98.97,26.09,137.85,153.69,99.02,26.47,915300.00,366300.00,449500.00,1321000.00
2021-12-15,138.76,150.53,102.53,26.28,140.05,151.21,102.53,26.46,140.28,152.26,103.15,26.58,138.63,150.93,100.70,26.07,139.00,151.59,101.00,26.33,1725700.00,507600.00,833300.00,500500.00
2021-12-16,135.44,148.82,102.96,26.46,136.70,149.49,102.96,26.64,141.37,151.59,104.08,27.10,136.49,149.16,102.27,26.54,140.57,150.97,102.37,26.57,2989500.00,398900.00,542200.00,482100.00
2021-12-17,132.87,147.43,103.54,26.44,134.11,148.09,103.54,26.62,135.56,149.99,104.85,26.90,133.05,146.84,102.57,26.24,134.00,146.84,102.96,26.43,3789600.00,1446500.00,1335200.00,679200.00
2021-12-20,130.33,147.70,102.99,25.96,131.54,148.36,102.99,26.14,132.94,148.96,104.25,26.29,130.13,146.98,102.83,25.92,132.00,147.40,103.41,26.12,2430000.00,437700.00,529100.00,357000.00
2021-12-21,131.91,148.29,103.33,26.51,133.14,148.96,103.33,26.69,133.80,149.40,104.18,26.93,132.01,147.82,102.80,26.33,132.90,149.40,103.14,26.38,1553600.00,261700.00,396100.00,294800.00
